Cluster,Rank,COG,Description,log2_fold_enrichment,Prevalence_in_cluster,Prevalence_in_other_clusters,Mean_per_1000_genes_in_cluster,Mean_per_1000_genes_in_other_clusters
1,15,COG3458,Acetyl xylan esterase (AXE1),4.3596039757582234,0.8950715421303674,0.12417611389401445,1.6424306006157403,0.07905340396129086
1,16,COG4295,Uncharacterized protein conserved in bacteria (DUF2263),4.2031068100421605,0.8108108108108124,0.053783284998681936,0.5158772818787147,0.027062491021461
1,17,COG3158,Transport of potassium into the cell,4.182794501613868,0.9761526232114487,0.13182177695755276,1.138716990374789,0.061755300267296385
1,18,COG0650,NADH dehydrogenase,4.182147144270505,0.8807631160572355,0.08673872923806994,0.8314945951779006,0.04485953912706544
1,19,COG4683,Phage derived protein Gp49-like (DUF891),4.17112730626105,0.3243243243243249,0.026627998945425755,0.20466110786067654,0.010416099255427098
1,20,COG4487,mechanosensitive ion channel activity,4.153215544575757,0.9189189189189207,0.08410229369891892,1.0131003472821145,0.05599522521061595
1,21,COG1933,Double zinc ribbon,4.145193874106638,0.7758346581876009,0.04903770102820997,0.5013186379205086,0.02738909829195376
1,22,COG4643,DNA integration,4.124756002905082,0.8124006359300493,0.04455576061165312,0.5155847308797283,0.028611900645477792
1,23,COG2331,Putative regulatory protein,4.034980469237357,0.81717011128776,0.05167413656736106,0.5213698367599859,0.03086602836141837
1,24,COG4687,Domain of unknown function (DUF956),3.983541428280688,0.8744038155802879,0.06195623517005032,0.557176051971801,0.03428626900678959
1,25,COG1594,Catalyzes the reduction of ribonucleotides to deoxyribonucleotides. May function to provide a pool of deoxyribonucleotide precursors for DNA repair during oxygen limitation and or for immediate growth after restoration of oxygen,3.900041893328511,0.8076311605723386,0.0556287898760877,0.5211639749511897,0.03397657754223337
1,26,COG3716,PTS system mannose/fructose/sorbose family IID component,3.8875866834564934,0.9872813990461069,0.1832322699710004,3.1440328474157364,0.21149317380736934
1,27,COG3715,PTS system sorbose-specific iic component,3.7711176720927346,0.9888712241653438,0.1898233588188783,3.0733183662484227,0.22417973469527455
1,28,COG2352,"Forms oxaloacetate, a four-carbon dicarboxylic acid source for the tricarboxylic acid cycle",3.7566804525933253,0.9077901430842625,0.10123912470340056,0.5896795877718333,0.04269970072754415
1,29,COG4768,protein containing a divergent version of the methyl-accepting chemotaxis-like domain,3.7374447388694665,0.9220985691573945,0.0819931452675981,0.5942155257966548,0.04362634077115866
1,30,COG3444,"PTS system, mannose fructose sorbose family, IIB",3.7132054286556024,0.9745627980922118,0.1571315581334039,2.364291428551228,0.1793426487006525
1,31,COG1259,Conserved protein,3.708660473784204,0.9109697933227363,0.09807540205641933,0.5868912061218752,0.04396544725798583
1,32,COG4186,Ser Thr phosphatase family protein,3.6257085125319546,0.8982511923688412,0.12338518323226914,0.882126187096279,0.0705444163586667
1,33,COG1440,IIB subunit,3.5567039277975856,0.930047694753579,0.14500395465330856,2.002332083933668,0.1692465729924883
1,34,COG1623,"Has also diadenylate cyclase activity, catalyzing the condensation of 2 ATP molecules into cyclic di-AMP (c-di-AMP). c- di-AMP acts as a signaling molecule that couples DNA integrity with progression of sporulation. The rise in c-di-AMP level generated by DisA while scanning the chromosome, operates as a positive signal that advances sporulation",3.543331278509133,0.9427662957074741,0.08462958080674912,0.6079818081106775,0.051234244778579616
1,35,COG1430,"Uncharacterized ACR, COG1430",3.535774282551658,0.9062003179650256,0.06854732401792789,0.6244552509441121,0.05292897003825591
1,36,COG2188,"Transcriptional regulator, GntR family",3.5345175072756065,0.9984101748807651,0.42842077511205834,5.682722375304847,0.48949780306537305
1,37,COG2893,PTS system fructose IIA component,3.5297554725886164,0.9841017488076331,0.22014236751911664,2.70050799812171,0.2329074115713593
1,38,COG2190,"PTS system, glucose subfamily, IIA",3.528015002340549,0.9841017488076331,0.23833377273925965,1.6794012012088624,0.14467151684391855
1,39,COG1036,"Psort location Cytoplasmic, score",3.4903642740008456,0.9046104928457888,0.10835750065910832,0.6273595491429034,0.0549118519056237
1,40,COG3503,Membrane,3.473754109496524,0.8807631160572355,0.1602952807803853,1.0515070764618695,0.09373726438045281
1,41,COG4030,"Psort location Cytoplasmic, score",3.4345156666179113,0.3847376788553266,0.07698391774321116,0.4554482565818192,0.041218161450322074
1,42,COG5015,Pyridoxamine 5'-phosphate oxidase,3.425759567704591,0.8664546899841035,0.1753229633535469,1.0598171829521525,0.0977152291375986
1,43,COG3919,"Psort location Cytoplasmic, score",3.37842714210169,0.9316375198728158,0.17215924070656552,1.1083937854225667,0.10567872606387906
1,44,COG4573,Tagatose 6 phosphate kinase,3.365417187905062,0.4340222575516701,0.06511995781703156,0.27532005297586637,0.025811485815589164
1,45,COG2453,Inositol hexakisphosphate,3.3263727188332144,0.18124006359300507,0.032955444239388315,0.15703874156695605,0.014755260841959286
1,46,COG0314,factor large subunit,3.289647195521335,0.8521462639109715,0.13155813340363764,0.55217438440801,0.055569140502014315
1,47,COG1231,Flavin containing amine oxidoreductase,3.240080999285669,0.35294117647058887,0.04587397838122866,0.2224940543981134,0.022653989785839858
1,48,COG4581,helicase,3.21680010821772,0.8903020667726568,0.08621144213023973,0.5698185070146126,0.060396656703150996
1,49,COG0455,"Psort location Cytoplasmic, score",3.2129960309319534,0.9618441971383167,0.21328763511732363,1.1210206554860644,0.1200020340089203
1,50,COG1666,Belongs to the UPF0234 family,3.196305655975423,0.9173290937996839,0.13445821249670392,0.5875490598182591,0.06320942673245346
2,1,COG4520,"Psort location CytoplasmicMembrane, score 9.46",7.054331657630811,0.6593750000000009,0.0043881033642125785,0.2948061416163144,0.001225572561604023
2,2,COG4797,Motility related/secretion protein,5.76919865205139,0.5843749999999999,0.006338371526084835,0.2902142862822713,0.004339625905641112
2,3,COG2335,Beta-Ig-H3 fasciclin,5.615359004210195,0.37812499999999916,0.02486591906387134,0.7856264810753631,0.015046379744898242
2,4,COG3712,Domain of unknown function (DUF4974),5.205851989523904,0.806250000000003,0.06825938566552936,3.8554426697119877,0.10348868838507377
2,5,COG1730,unfolded protein binding,4.389217434381927,0.43437499999999896,0.016333495855680155,0.21959409887776007,0.009527076651140604
2,6,COG3489,"Psort location CytoplasmicMembrane, score",4.180247431516227,0.6125000000000003,0.027303754266211677,0.2816320800083044,0.014589837504843956
2,7,COG3488,"Di-haem oxidoreductase, putative peroxidase",4.091897228945269,0.7093750000000016,0.030229156509020083,0.32371280039266026,0.01804213343341897
2,8,COG3746,phosphate-selective porin O and P,3.943579735494167,0.946875000000005,0.07020965382740163,0.9306669896117148,0.05955150157277954
2,9,COG3401,cell wall organization,3.9374277378537967,0.3124999999999994,0.024134568503169238,0.32375921525794077,0.020197157584033086
2,10,COG4121,"Psort location Cytoplasmic, score",3.9258911815646056,0.46874999999999883,0.01608971233544612,0.15483383440517023,0.00925299514125924
2,11,COG4206,"Psort location OuterMembrane, score",3.8922107787761613,1.0000000000000058,0.17503656752803332,5.619978095771845,0.37756433752544133
2,12,COG1629,"TonB-linked outer membrane protein, SusC RagA family",3.833223089293935,1.0000000000000058,0.26231106777181246,17.5526073698503,1.230547735773407
2,13,COG3174,"Psort location CytoplasmicMembrane, score 10.00",3.781095832943865,0.18124999999999986,0.008776206728425157,0.05793417281799386,0.003286905697477598
2,14,COG4567,Response regulator consisting of a CheY-like receiver domain and a Fis-type HTH domain,3.780070128251155,0.12812500000000004,0.011945392491467574,0.06574364849883094,0.003858424398265966
2,15,COG5571,"Psort location OuterMembrane, score",3.7698851405382343,0.6500000000000008,0.04680643588493438,0.28896946527666506,0.020257087498192095
2,16,COG3193,SusD family,3.7112209375531284,0.7031250000000016,0.11750365675280419,0.9589181958180887,0.07229011469189195
2,17,COG5549,Domain of unknown function (DUF5117),3.711202505105079,0.46562499999999885,0.053876157971721364,0.6636370357485456,0.04974593559119795
2,18,COG3701,Conjugative transposon TraK protein,3.6784375312492372,0.41249999999999903,0.03315455875182849,0.30798615550861214,0.023133426423982553
